exp_id,num_cores,cpu_clock_GHz,l1i_kb,l1d_kb,l1_assoc,l2_kb,l2_assoc,fetchWidth,decodeWidth,issueWidth,commitWidth,numROBEntries,numIQEntries,LQEntries,SQEntries,branch_predictor
4554,1,1.8,32,16,1,2048,2,8,8,8,12,192,96,8,8,TAGE
4555,2,1.6,128,32,2,1024,16,2,2,2,12,256,128,8,16,MultiperspectivePerceptron64KB
4556,2,1.4,16,16,1,512,2,4,2,2,8,192,96,64,32,MultiperspectivePerceptron64KB
4557,4,1.4,64,64,4,128,2,8,4,4,8,32,128,32,8,BiModeBP
4558,32,2.6,64,64,2,2048,8,12,12,2,4,64,16,32,32,TAGE_SC_L_64KB
4559,1,1.8,128,128,2,512,2,8,2,12,8,128,64,64,64,TAGE_SC_L_64KB
4560,16,3.2,16,16,4,2048,4,12,8,4,4,128,96,64,64,BiModeBP
4561,4,3.0,16,64,8,128,4,8,8,8,8,128,32,8,32,TAGE
4562,4,2.0,64,32,2,512,16,12,2,2,2,64,64,32,16,TournamentBP
4563,32,1.8,16,16,4,256,2,8,4,12,4,128,96,32,64,TournamentBP
4564,2,1.6,128,64,8,2048,2,12,8,8,8,64,64,32,64,MultiperspectivePerceptron64KB
4565,2,3.8,32,128,2,256,8,2,4,4,12,32,128,64,64,BiModeBP
4566,2,3.8,128,32,2,512,4,4,8,2,2,128,32,32,64,TAGE
4567,4,3.4,16,32,8,256,16,4,4,12,8,32,64,32,8,BiModeBP
4568,16,2.4,32,128,8,256,16,8,2,8,8,256,16,64,32,MultiperspectivePerceptron64KB
4569,8,3.4,128,64,8,2048,8,4,4,8,2,128,64,16,8,TAGE
4570,32,1.6,64,128,8,2048,4,8,4,4,2,32,16,8,16,TAGE
4571,16,1.0,32,32,8,2048,16,2,4,4,8,128,128,16,16,TAGE_SC_L_64KB
4572,4,2.2,16,128,1,2048,8,2,8,8,2,256,128,64,32,BiModeBP
4573,32,1.8,128,64,8,256,4,2,2,8,12,64,64,8,8,LocalBP
4574,16,2.6,16,64,4,128,16,4,4,8,12,256,96,32,16,TournamentBP
4575,8,3.8,128,64,1,128,4,12,8,2,4,128,16,32,16,MultiperspectivePerceptron64KB
4576,4,2.6,32,32,4,128,2,2,2,4,2,32,32,8,8,MultiperspectivePerceptron64KB
4577,1,1.6,64,64,1,1024,2,8,4,4,12,64,64,16,16,MultiperspectivePerceptron64KB
4578,2,3.8,64,64,2,256,16,4,12,4,2,128,16,16,32,TournamentBP
4579,2,3.6,16,32,4,512,8,4,4,4,2,256,16,16,32,MultiperspectivePerceptron64KB
4580,4,3.8,128,32,8,512,8,4,12,8,12,128,96,16,16,TournamentBP
4581,2,3.4,32,128,4,256,8,2,12,4,8,64,96,32,32,BiModeBP
4582,32,1.8,128,16,2,1024,16,4,8,8,8,64,32,8,32,TAGE
4583,4,4.0,128,32,1,128,8,4,12,4,2,32,32,64,32,TAGE_SC_L_64KB
4584,1,1.8,32,128,8,128,2,4,2,4,2,256,96,8,32,TournamentBP
4585,2,3.0,64,128,2,1024,4,12,12,2,2,64,64,16,16,MultiperspectivePerceptron64KB
4586,8,2.0,32,32,1,1024,8,12,2,2,4,128,64,16,8,BiModeBP
4587,4,1.8,64,32,8,2048,4,12,8,4,4,192,64,32,16,BiModeBP
4588,2,3.8,16,128,4,2048,4,2,2,12,8,256,32,8,64,TAGE
4589,2,4.0,16,32,4,256,8,4,4,2,2,128,16,16,32,TAGE_SC_L_64KB
4590,2,2.6,64,16,4,128,4,12,4,12,4,128,32,16,16,TournamentBP
4591,32,2.0,16,32,4,128,2,8,2,2,2,64,128,8,16,TAGE
4592,16,3.8,128,64,2,2048,2,4,12,12,8,192,96,8,32,LocalBP
4593,2,3.4,32,16,1,512,2,2,8,12,12,128,128,8,8,TournamentBP
4594,32,2.2,128,32,8,256,4,8,8,4,2,128,96,16,32,MultiperspectivePerceptron64KB
4595,4,2.6,32,32,4,256,4,4,4,12,2,256,32,8,64,TAGE_SC_L_64KB
4596,4,1.4,128,128,8,256,8,8,12,2,2,256,16,16,16,TournamentBP
4597,32,1.0,32,128,8,2048,2,8,2,12,12,32,32,64,8,TAGE
4598,8,1.8,16,64,8,256,4,8,12,8,4,256,128,64,16,TournamentBP
4599,8,3.0,16,64,8,1024,2,2,2,2,12,192,128,16,32,LocalBP
4600,16,3.0,128,64,2,128,8,4,4,4,2,32,32,64,32,TournamentBP
4601,1,3.2,64,64,1,1024,2,8,4,4,2,64,16,8,32,TournamentBP
4602,16,4.0,32,128,2,2048,8,4,4,2,12,256,128,16,32,TournamentBP
4603,8,1.2,32,16,4,128,4,4,12,4,4,256,16,16,8,TournamentBP
4604,1,1.4,64,32,4,2048,16,4,2,8,8,256,32,32,16,TAGE
4605,32,2.2,128,16,8,128,4,4,12,12,2,256,128,16,32,LocalBP
4606,2,1.6,16,128,2,256,8,2,8,4,2,32,32,64,64,LocalBP
4607,4,2.6,32,32,1,512,2,4,12,12,8,64,64,16,16,MultiperspectivePerceptron64KB
4608,1,1.2,64,64,4,2048,2,8,12,4,12,192,32,16,32,LocalBP
4609,4,2.8,128,128,8,1024,4,4,8,2,2,64,96,16,16,TAGE
4610,32,1.8,16,64,2,128,2,4,4,4,2,32,128,16,16,TAGE
4611,16,1.6,32,128,2,256,4,2,4,8,4,256,32,32,32,MultiperspectivePerceptron64KB
4612,16,1.2,128,32,4,256,16,2,4,12,8,64,64,8,16,TournamentBP
4613,2,2.6,128,16,1,1024,16,2,12,8,12,64,16,32,8,TAGE
4614,4,3.6,32,128,2,1024,8,12,12,4,12,256,16,8,64,LocalBP
4615,16,4.0,32,16,8,1024,4,12,2,2,4,64,96,32,32,TournamentBP
4616,8,2.4,64,32,1,1024,2,8,12,8,12,32,16,16,8,LocalBP
4617,2,2.0,16,16,1,256,16,4,2,8,12,256,64,32,16,MultiperspectivePerceptron64KB
4618,4,2.6,32,16,2,1024,16,8,8,2,2,128,32,32,8,LocalBP
4619,1,4.0,32,64,2,128,2,12,4,4,4,64,96,64,64,LocalBP
4620,16,1.4,32,64,8,512,8,2,4,4,2,32,16,16,32,TAGE_SC_L_64KB
4621,16,1.0,64,16,1,512,4,12,8,8,8,256,64,8,64,TAGE
4622,2,3.8,32,128,1,1024,16,2,2,4,12,32,64,32,64,BiModeBP
4623,1,3.0,128,16,4,256,4,8,4,12,4,192,128,8,32,TAGE_SC_L_64KB
4624,1,2.8,32,32,2,2048,2,8,8,4,12,128,64,64,16,TAGE_SC_L_64KB
4625,2,2.4,64,32,2,512,16,2,12,2,12,32,64,16,8,TournamentBP
4626,8,2.6,64,64,8,1024,16,4,2,8,12,128,128,8,16,TAGE_SC_L_64KB
4627,16,2.0,32,64,4,128,2,12,8,12,12,192,96,8,8,TAGE
4628,2,1.6,32,128,4,2048,2,12,8,8,12,192,64,32,8,TournamentBP
4629,8,3.0,32,128,4,512,4,8,2,4,8,128,16,16,8,LocalBP
4630,1,1.6,64,128,1,1024,8,8,8,4,2,256,32,8,16,TAGE_SC_L_64KB
4631,8,3.0,128,64,8,2048,2,4,2,4,4,64,64,64,64,TAGE
4632,4,1.6,16,32,1,512,16,2,12,4,8,256,128,64,8,LocalBP
4633,4,1.2,32,64,8,1024,2,4,4,2,2,192,64,32,32,TAGE_SC_L_64KB
4634,1,2.2,128,64,1,2048,16,4,12,12,4,256,64,16,32,LocalBP
4635,1,1.6,16,128,4,1024,4,2,4,2,4,192,16,32,16,TAGE
4636,1,1.6,64,16,2,2048,4,8,8,4,8,32,32,16,64,TournamentBP
4637,1,2.0,16,64,8,128,8,4,12,2,12,128,16,64,16,LocalBP
4638,8,2.2,128,128,8,512,16,12,12,8,12,192,128,64,16,BiModeBP
4639,4,1.4,16,32,4,1024,8,12,12,2,2,192,128,8,64,MultiperspectivePerceptron64KB
4640,8,2.4,64,16,8,1024,4,12,4,2,12,128,96,16,16,TournamentBP
4641,4,2.0,16,128,1,1024,2,4,12,4,8,192,16,8,64,MultiperspectivePerceptron64KB
4642,8,1.0,64,16,1,512,8,8,2,2,12,32,64,8,8,LocalBP
4643,16,1.4,64,32,4,2048,8,2,4,12,2,256,128,16,16,TAGE_SC_L_64KB
4644,1,2.0,16,128,1,256,2,8,8,4,8,192,96,64,8,TAGE_SC_L_64KB
4645,32,3.4,128,16,8,512,8,2,8,8,8,64,128,16,32,MultiperspectivePerceptron64KB
4646,16,1.6,32,64,1,512,16,12,8,12,4,256,16,32,16,MultiperspectivePerceptron64KB
4647,32,1.2,128,64,4,2048,4,4,4,2,4,128,16,16,8,LocalBP
4648,8,1.8,64,128,2,256,2,8,4,8,4,64,32,16,8,TAGE
4649,8,3.4,32,32,4,256,8,8,2,12,2,192,96,64,8,TAGE
4650,2,1.2,32,16,1,2048,2,2,2,2,12,32,64,8,64,TournamentBP
4651,1,3.2,32,128,8,1024,2,4,4,12,8,256,128,16,32,TournamentBP
4652,1,3.6,128,16,2,2048,4,2,2,12,4,32,16,16,64,TAGE
4653,2,1.2,16,16,8,512,4,2,4,4,8,256,16,64,64,BiModeBP
4654,1,3.0,16,64,4,2048,2,12,12,8,8,192,128,16,16,BiModeBP
4655,1,1.8,16,128,8,2048,16,12,12,2,2,192,128,32,64,BiModeBP
4656,32,1.8,32,64,8,2048,8,4,4,8,8,256,128,64,16,BiModeBP
4657,32,1.4,16,64,1,512,16,2,2,4,4,32,128,64,64,TAGE_SC_L_64KB
4658,8,1.4,16,16,1,256,8,2,4,2,12,256,16,16,32,TAGE
4659,1,1.8,16,128,1,1024,16,2,4,2,8,128,32,16,8,TournamentBP
4660,16,3.4,16,64,8,256,4,8,4,8,8,192,16,8,16,BiModeBP
4661,32,2.8,16,16,4,256,8,4,8,4,2,256,16,8,8,TAGE_SC_L_64KB
4662,8,3.4,128,64,4,128,8,4,8,2,4,192,128,16,64,LocalBP
4663,32,2.2,16,16,2,128,2,4,12,12,8,192,16,16,64,TAGE
4664,4,2.6,64,128,2,256,4,4,4,8,2,32,16,8,16,TAGE_SC_L_64KB
4665,2,1.8,16,128,2,128,2,4,2,8,8,192,32,64,64,TournamentBP
4666,1,3.4,16,32,2,128,4,2,4,2,4,192,128,8,32,MultiperspectivePerceptron64KB
4667,2,3.2,16,16,1,512,16,4,2,2,2,32,32,32,64,TAGE
4668,8,4.0,16,32,1,1024,2,2,8,8,4,192,64,64,8,MultiperspectivePerceptron64KB
4669,16,3.6,64,64,1,2048,2,12,8,8,4,32,128,16,16,LocalBP
4670,2,1.0,128,16,4,2048,8,8,8,8,2,256,16,64,64,BiModeBP
4671,16,1.4,64,32,8,512,8,8,12,2,4,256,16,16,32,TAGE_SC_L_64KB
4672,2,1.0,64,32,8,128,2,2,12,12,4,256,128,64,8,LocalBP
4673,16,2.4,128,64,1,2048,16,2,2,4,8,256,16,32,8,TAGE
4674,8,2.0,128,32,2,256,2,8,8,2,8,256,96,64,16,BiModeBP
4675,2,3.8,16,128,8,512,8,12,4,4,4,192,64,32,32,TAGE
4676,8,1.8,128,128,8,1024,16,8,4,2,2,128,64,64,64,BiModeBP
4677,8,2.0,16,32,1,256,4,4,12,12,12,128,32,8,32,MultiperspectivePerceptron64KB
4678,16,1.6,64,128,2,128,8,12,12,8,8,192,16,64,8,LocalBP
4679,16,3.2,64,32,4,256,4,4,8,4,8,192,16,64,8,MultiperspectivePerceptron64KB
4680,32,1.0,32,32,8,512,16,8,12,12,8,192,32,16,64,TournamentBP
4681,4,2.6,16,16,8,2048,16,4,12,2,8,64,16,32,32,MultiperspectivePerceptron64KB
4682,4,3.8,64,16,8,512,8,4,12,2,12,192,16,64,64,MultiperspectivePerceptron64KB
4683,4,2.8,16,128,1,2048,16,12,2,4,2,32,128,32,32,TAGE
4684,32,3.2,64,16,2,256,16,2,4,8,12,128,16,32,64,BiModeBP
4685,1,2.8,16,64,8,2048,8,12,8,12,12,128,64,32,64,TournamentBP
4686,8,3.2,16,64,2,256,2,4,4,8,4,192,16,32,8,BiModeBP
4687,4,2.8,32,32,1,2048,4,2,2,4,2,192,32,8,8,MultiperspectivePerceptron64KB
4688,2,1.6,32,16,2,256,16,12,8,2,12,64,32,64,16,BiModeBP
4689,1,1.6,128,128,4,1024,16,8,2,2,2,128,16,32,32,TAGE
4690,4,3.6,128,128,8,1024,4,8,4,8,4,128,64,16,64,MultiperspectivePerceptron64KB
4691,8,4.0,32,128,2,128,16,2,12,12,4,192,96,32,32,MultiperspectivePerceptron64KB
4692,4,2.4,128,16,4,1024,16,12,8,4,8,32,128,64,32,TAGE
4693,32,2.4,16,64,2,512,4,8,8,2,2,32,16,16,64,MultiperspectivePerceptron64KB
4694,4,3.4,128,32,4,2048,4,8,12,2,8,32,32,16,16,TournamentBP
4695,4,2.8,32,128,8,256,16,2,8,2,12,64,128,64,64,MultiperspectivePerceptron64KB
4696,4,1.8,32,128,2,128,16,12,12,4,2,256,16,16,8,TAGE
4697,2,3.8,64,16,1,256,4,12,8,4,8,192,16,16,64,TAGE
4698,16,1.6,32,128,2,128,2,8,8,4,8,128,32,32,32,MultiperspectivePerceptron64KB
4699,1,3.8,32,32,1,128,2,4,8,4,2,64,128,16,16,BiModeBP
4700,4,3.0,16,16,8,512,2,2,4,8,4,128,32,32,16,MultiperspectivePerceptron64KB
4701,32,3.6,16,64,2,2048,8,8,8,12,4,128,64,32,8,TAGE
4702,1,4.0,32,32,8,512,8,4,4,8,8,128,32,16,16,BiModeBP
4703,4,2.6,128,32,4,256,2,8,4,2,12,192,16,32,32,LocalBP
4704,4,2.8,64,128,4,512,2,8,12,4,8,32,96,64,64,MultiperspectivePerceptron64KB
4705,1,3.8,32,16,4,1024,4,4,2,12,12,256,128,8,8,TournamentBP
4706,16,2.8,32,64,8,256,8,2,8,12,8,192,64,8,16,TAGE_SC_L_64KB
4707,8,3.6,64,16,1,1024,2,2,12,4,4,256,16,64,16,BiModeBP
4708,2,2.2,64,64,4,2048,2,4,2,8,12,192,64,16,8,LocalBP
4709,8,1.6,64,32,1,128,16,12,2,8,8,128,64,32,16,TAGE
4710,16,4.0,32,64,1,1024,8,4,12,8,12,64,64,64,8,TAGE
4711,1,2.0,32,128,8,256,4,2,4,4,12,64,32,8,8,TAGE
4712,8,2.0,128,16,1,512,4,2,2,12,8,64,64,32,64,LocalBP
4713,16,1.0,128,128,2,512,8,8,12,12,8,32,64,64,8,LocalBP
4714,8,3.8,32,128,2,512,4,8,8,2,12,64,64,8,32,BiModeBP
4715,16,1.6,64,128,1,128,4,2,2,8,4,128,64,16,32,TAGE
4716,4,3.6,64,128,1,1024,2,2,2,8,4,32,16,16,8,LocalBP
4717,32,3.4,64,16,1,2048,16,4,8,2,12,64,16,64,32,TAGE_SC_L_64KB
4718,1,2.2,32,128,1,256,2,4,8,12,12,32,128,16,64,TAGE
4719,4,1.2,32,128,4,256,8,2,12,12,4,256,16,32,32,MultiperspectivePerceptron64KB
4720,8,2.8,64,64,1,256,16,4,8,12,12,64,96,64,32,TournamentBP
4721,32,3.8,32,16,2,256,2,4,12,12,8,32,96,32,16,TAGE
4722,16,1.2,32,64,1,512,16,12,2,4,4,192,32,8,64,MultiperspectivePerceptron64KB
4723,1,3.2,64,64,8,1024,8,2,4,2,2,64,64,64,8,BiModeBP
4724,4,1.4,64,16,1,2048,2,2,8,4,8,128,16,64,64,BiModeBP
4725,1,3.2,32,16,8,1024,2,2,2,4,8,192,64,16,32,BiModeBP
4726,4,3.0,32,32,4,256,4,12,4,2,8,128,128,64,8,BiModeBP
4727,4,3.0,64,64,8,128,2,12,12,12,12,32,128,16,8,LocalBP
4728,32,1.0,64,32,8,256,4,2,2,2,4,256,96,8,8,TournamentBP
4729,4,2.0,32,32,2,1024,4,4,4,4,4,128,32,16,32,TournamentBP
4730,1,3.4,32,64,2,512,8,4,12,2,2,192,16,32,32,LocalBP
4731,32,3.2,16,128,1,512,4,4,8,12,12,32,96,32,64,TournamentBP
4732,1,3.4,64,64,4,128,2,8,8,12,8,256,16,32,32,TAGE
4733,1,2.2,128,32,1,1024,4,12,4,2,12,64,16,64,32,BiModeBP
4734,1,1.6,32,128,2,1024,8,8,12,8,8,256,16,16,16,LocalBP
4735,2,1.4,128,16,1,256,2,12,4,8,2,64,64,32,8,TournamentBP
4736,32,1.4,16,32,8,128,8,12,12,2,2,192,64,8,32,BiModeBP
4737,2,2.8,32,16,4,256,16,8,4,2,4,256,128,32,64,TAGE
4738,1,3.2,128,64,8,128,4,8,4,4,12,64,32,16,16,TournamentBP
4739,2,3.8,16,64,2,1024,4,4,12,8,2,32,128,64,8,TournamentBP
4740,8,2.0,128,64,4,128,16,8,12,2,8,192,16,32,8,MultiperspectivePerceptron64KB
4741,16,4.0,64,32,2,1024,16,8,4,8,2,128,96,16,16,BiModeBP
4742,32,2.8,64,16,8,2048,4,4,8,2,2,128,96,16,32,BiModeBP
4743,8,1.6,32,32,8,128,4,12,8,4,4,128,64,16,32,LocalBP
4744,4,3.2,64,64,8,512,4,4,4,2,8,256,128,8,64,LocalBP
4745,16,3.8,128,128,2,2048,4,2,8,4,4,32,16,8,8,LocalBP
4746,32,3.2,64,16,1,2048,2,8,12,12,4,192,16,16,8,TAGE
4747,4,1.0,32,16,4,1024,8,8,12,4,2,128,128,64,32,MultiperspectivePerceptron64KB
4748,32,3.2,32,64,4,128,8,12,2,8,4,192,96,8,64,TAGE
4749,2,2.2,128,16,8,256,8,2,8,2,2,256,64,64,16,TournamentBP
4750,1,1.8,64,128,2,2048,2,4,2,12,8,64,128,64,16,TAGE_SC_L_64KB
4751,16,3.0,32,128,2,512,4,2,8,4,2,192,16,64,64,TournamentBP
4752,4,3.2,16,128,8,2048,4,8,4,2,4,128,32,16,16,TAGE
4753,32,1.2,64,128,4,2048,4,4,2,2,12,32,96,32,8,MultiperspectivePerceptron64KB
4754,2,3.8,16,32,8,2048,16,4,8,4,2,192,64,8,64,MultiperspectivePerceptron64KB
4755,4,1.0,128,128,4,2048,4,2,8,8,2,256,32,8,16,MultiperspectivePerceptron64KB
4756,16,1.8,128,32,1,256,16,4,12,4,4,64,128,64,8,LocalBP
4757,1,2.8,128,16,4,1024,4,2,12,8,12,128,32,8,8,BiModeBP
4758,32,3.6,64,32,1,128,2,4,8,8,4,256,128,8,8,TAGE_SC_L_64KB
4759,32,3.2,16,16,2,128,16,12,8,4,2,64,64,16,8,BiModeBP
4760,1,1.0,128,16,1,128,4,12,12,12,2,32,32,64,64,MultiperspectivePerceptron64KB
4761,16,3.0,32,128,4,128,4,8,12,8,12,192,64,32,64,TAGE
4762,2,3.0,64,128,8,256,2,8,12,12,8,256,128,64,16,LocalBP
4763,1,2.4,128,32,2,512,8,4,12,4,8,192,128,8,16,MultiperspectivePerceptron64KB
4764,32,2.0,64,128,2,512,2,12,12,12,8,64,16,32,32,MultiperspectivePerceptron64KB
4765,2,2.2,32,128,4,512,16,8,2,8,12,32,128,32,16,TournamentBP
4766,2,3.2,128,64,2,2048,4,2,12,12,8,192,64,8,8,LocalBP
4767,2,2.2,16,64,4,256,16,2,8,2,12,128,16,32,64,TournamentBP
4768,16,2.6,64,32,4,2048,2,2,2,12,8,192,32,32,64,TAGE
4769,8,2.2,128,32,8,1024,4,12,12,8,8,256,128,16,64,LocalBP
4770,16,1.4,16,16,4,512,4,8,4,12,4,64,64,64,8,TAGE
4771,1,1.2,128,16,4,256,8,8,12,4,8,64,64,32,8,TournamentBP
4772,32,1.0,32,16,8,256,2,4,2,8,8,64,64,32,8,BiModeBP
4773,2,4.0,64,64,1,512,16,4,2,2,8,32,32,32,16,MultiperspectivePerceptron64KB
4774,2,1.4,16,64,4,128,4,2,2,2,2,32,64,64,64,TAGE_SC_L_64KB
4775,16,3.4,32,128,2,2048,8,12,2,8,12,32,128,8,8,BiModeBP
4776,32,3.8,64,128,2,2048,8,2,2,12,8,64,32,16,16,TAGE
4777,4,3.8,32,64,4,128,4,2,8,2,8,32,96,64,64,BiModeBP
4778,16,2.6,128,16,8,512,2,8,8,4,12,128,128,16,32,BiModeBP
4779,1,1.4,32,16,1,256,16,2,8,4,2,32,96,8,32,TAGE_SC_L_64KB
4780,2,1.6,128,16,1,128,2,2,2,12,8,192,16,32,32,BiModeBP
4781,8,3.2,128,64,4,2048,8,4,2,4,8,64,16,64,8,TAGE
4782,1,3.8,128,128,8,256,16,8,4,4,2,32,16,8,32,BiModeBP
4783,2,2.8,16,128,8,1024,2,12,2,4,4,128,16,32,8,LocalBP
4784,4,1.2,128,16,8,256,2,8,8,4,8,192,128,16,64,TAGE_SC_L_64KB
4785,8,4.0,32,128,1,128,2,12,4,12,4,192,32,32,8,MultiperspectivePerceptron64KB
4786,8,1.4,64,128,1,2048,2,12,12,2,4,32,64,64,16,TAGE_SC_L_64KB
4787,4,2.0,16,64,8,128,4,2,8,8,12,64,64,32,16,BiModeBP
4788,16,3.2,16,64,4,256,16,2,8,8,12,64,32,64,16,TAGE
4789,4,3.2,32,16,1,2048,4,2,12,4,8,64,32,64,16,TournamentBP
4790,8,2.4,64,32,8,128,16,8,8,4,2,128,64,16,16,BiModeBP
4791,1,3.6,64,16,8,512,16,12,2,4,2,32,64,64,8,LocalBP
4792,2,2.0,32,16,1,256,2,2,8,12,12,64,64,8,32,LocalBP
4793,4,4.0,32,32,4,256,16,4,12,12,12,128,64,16,16,TournamentBP
4794,32,3.8,128,32,4,2048,4,8,4,4,12,128,96,8,16,MultiperspectivePerceptron64KB
4795,4,3.8,16,64,2,1024,2,12,8,12,8,128,16,64,16,TAGE
4796,8,2.6,32,16,1,1024,8,4,12,2,2,256,16,32,64,BiModeBP
4797,8,2.4,128,32,1,128,4,2,8,12,4,192,32,32,8,BiModeBP
4798,32,2.8,16,32,8,1024,2,2,2,2,4,64,128,64,64,MultiperspectivePerceptron64KB
4799,32,2.4,16,128,8,1024,8,8,2,8,8,64,16,16,32,TAGE
4800,1,3.6,128,16,2,1024,4,8,4,4,8,128,64,8,16,TAGE_SC_L_64KB
4801,1,3.4,64,32,1,512,8,4,12,12,2,64,96,64,16,MultiperspectivePerceptron64KB
4802,16,2.0,32,64,4,1024,2,12,4,12,12,32,16,64,32,TournamentBP
4803,8,3.4,16,16,2,128,4,4,4,4,8,128,128,32,16,TournamentBP
4804,4,2.4,64,32,1,2048,8,8,4,12,8,32,96,8,16,TournamentBP
4805,16,3.6,16,64,4,2048,4,12,4,8,4,128,16,32,8,BiModeBP
4806,32,3.8,16,32,1,1024,8,12,12,4,8,256,32,64,64,BiModeBP
4807,4,1.4,16,16,8,256,8,4,4,2,4,192,32,16,16,TournamentBP
4808,16,1.4,32,64,8,256,8,12,12,2,12,192,16,16,8,TAGE_SC_L_64KB
4809,16,1.0,32,128,1,2048,8,12,4,2,2,192,128,16,64,MultiperspectivePerceptron64KB
4810,1,2.2,128,128,4,128,8,2,12,8,12,32,96,8,32,BiModeBP
4811,1,3.2,128,16,4,512,4,4,2,2,4,192,16,8,8,LocalBP
4812,8,1.8,32,64,1,2048,8,12,4,2,2,128,64,32,16,TAGE
4813,4,1.2,32,64,8,512,4,4,2,8,8,128,128,8,32,TAGE_SC_L_64KB
4814,8,2.8,32,128,2,512,8,4,4,8,4,192,96,8,64,TournamentBP
4815,8,1.8,32,128,4,256,4,8,12,8,12,256,128,8,64,LocalBP
4816,8,2.0,16,64,4,2048,2,8,2,8,8,128,96,32,64,TournamentBP
4817,2,3.4,32,32,2,128,2,4,8,2,4,32,96,16,32,BiModeBP
4818,32,2.4,32,32,1,1024,2,8,2,4,4,256,16,32,32,BiModeBP
4819,4,1.0,64,128,2,2048,16,12,12,2,12,32,64,64,32,TAGE_SC_L_64KB
4820,4,2.0,16,16,2,1024,8,12,2,8,12,32,96,8,64,TAGE
4821,32,1.6,16,16,2,2048,4,12,4,12,8,32,32,64,32,TournamentBP
4822,8,3.2,32,128,4,256,4,8,2,12,2,32,16,64,16,TournamentBP
4823,16,2.4,32,16,8,1024,16,12,2,4,12,32,96,16,8,MultiperspectivePerceptron64KB
4824,16,2.6,32,128,2,1024,4,2,8,4,2,256,96,8,64,TournamentBP
4825,16,3.4,16,128,1,256,16,12,4,12,2,256,16,64,8,BiModeBP
4826,1,2.0,16,32,1,128,16,8,4,12,4,64,64,32,16,BiModeBP
4827,1,3.0,32,128,4,1024,2,4,4,8,2,128,96,16,8,TAGE_SC_L_64KB
4828,1,3.0,64,64,4,2048,8,4,8,2,4,128,96,8,8,TAGE_SC_L_64KB
4829,8,3.4,128,16,4,1024,16,4,12,4,12,128,128,32,32,LocalBP
4830,32,2.4,16,32,2,1024,16,12,12,4,2,64,16,32,64,LocalBP
4831,32,2.4,64,128,2,2048,16,2,12,8,8,192,64,8,32,LocalBP
4832,4,2.0,16,32,8,256,8,4,8,2,8,192,16,32,8,MultiperspectivePerceptron64KB
4833,2,2.4,64,16,8,2048,4,8,4,2,12,64,16,16,16,BiModeBP
4834,8,3.2,64,32,2,128,2,4,12,4,12,64,128,8,64,BiModeBP
4835,16,2.0,64,32,8,512,2,2,8,8,8,256,96,32,8,BiModeBP
4836,8,1.4,64,128,1,128,8,4,4,2,8,192,32,32,16,TAGE
4837,32,1.4,128,16,2,256,16,8,4,2,12,192,96,8,32,BiModeBP
4838,2,2.8,64,16,1,2048,16,12,12,2,8,32,32,32,64,TAGE
4839,2,3.4,64,64,1,512,4,8,4,8,4,64,16,32,16,TAGE
4840,1,2.0,128,16,4,256,4,2,2,2,12,32,32,16,64,TAGE
4841,4,2.0,32,64,2,256,4,8,8,2,2,32,64,64,64,LocalBP
4842,16,2.0,128,128,2,128,16,12,4,2,2,32,96,16,64,TournamentBP
4843,8,3.0,16,64,4,512,4,12,12,8,4,192,32,8,16,TAGE
4844,32,3.0,32,64,1,512,16,12,8,2,8,256,96,64,64,BiModeBP
4845,16,3.6,16,32,4,256,16,12,4,12,4,32,64,64,64,MultiperspectivePerceptron64KB
4846,16,2.8,32,64,4,512,16,12,12,4,8,256,64,8,8,LocalBP
4847,2,2.0,128,128,2,2048,4,8,8,8,12,192,128,32,64,TAGE
4848,8,2.2,32,16,4,128,4,12,8,2,2,32,16,8,32,TAGE
4849,8,1.4,16,16,8,2048,2,4,2,12,8,32,64,16,8,TAGE_SC_L_64KB
4850,16,1.6,32,32,4,256,8,8,4,12,8,192,64,32,64,LocalBP
4851,16,1.2,32,16,2,256,8,2,4,2,2,128,16,8,8,TournamentBP
4852,2,3.2,128,128,4,2048,2,8,8,12,8,128,64,8,32,BiModeBP
4853,16,3.2,16,128,4,2048,16,12,12,12,8,256,32,8,16,LocalBP
4854,8,4.0,64,32,1,1024,2,4,12,4,12,192,16,32,16,LocalBP
4855,16,3.2,32,16,8,128,16,2,4,2,4,64,128,8,32,TAGE_SC_L_64KB
4856,16,4.0,128,64,4,256,8,12,12,2,4,128,96,32,32,BiModeBP
4857,1,3.4,128,64,2,256,16,4,2,12,4,64,96,8,32,BiModeBP
4858,2,1.2,128,128,1,1024,16,12,8,8,8,32,128,16,64,LocalBP
4859,4,1.4,32,64,8,2048,2,8,8,12,4,128,128,16,8,MultiperspectivePerceptron64KB
4860,2,2.8,32,16,2,512,2,12,4,4,2,192,64,8,8,TournamentBP
4861,32,2.4,16,16,2,256,2,8,8,2,4,128,32,64,32,TAGE
4862,8,2.2,128,32,8,512,8,2,8,8,12,32,16,16,16,TAGE
4863,16,2.0,16,64,1,1024,4,2,2,2,2,256,64,8,64,TournamentBP
4864,1,1.4,128,128,2,256,4,4,2,12,12,64,64,8,16,TAGE
4865,2,1.2,32,64,2,256,16,12,12,8,2,256,96,64,64,TAGE
4866,32,1.6,32,64,4,512,4,8,4,2,8,128,16,32,8,MultiperspectivePerceptron64KB
4867,2,2.0,128,64,1,1024,4,8,8,4,2,64,128,16,8,MultiperspectivePerceptron64KB
